time,value
2021-02-16T07:19:08.062Z,0
2021-02-19T01:27:56.551Z,0
2021-02-22T04:40:29.768Z,0
2021-02-22T07:24:55.308Z,0
2021-02-23T06:13:30.43Z,0
2021-03-02T03:30:43.084Z,0
2021-03-02T06:58:17.213Z,0
2021-03-22T22:02:59.013Z,0
2021-03-24T04:48:31.128Z,5
2021-03-24T04:48:51.735Z,3.2
2021-03-24T04:49:12.558Z,0
2021-03-24T05:25:09.786Z,5
2021-03-24T05:25:31.86Z,0
2021-03-25T04:53:13.817Z,0
2021-03-25T09:55:42.459Z,5
2021-03-25T09:55:52.666Z,0
2021-03-29T06:22:11.803Z,0
2021-03-29T08:32:06.237Z,0
2021-03-30T01:51:44.868Z,0
2021-04-06T02:06:30.967Z,5
2021-04-06T02:06:51.757Z,0
2021-04-06T02:23:27.193Z,0
2021-04-12T07:36:41.773Z,5
2021-04-12T07:36:52.021Z,0
2021-04-12T07:56:17.69Z,5
2021-04-12T07:56:38.32Z,0
2021-04-13T02:03:18.473Z,7.7
2021-04-13T02:03:28.887Z,16.8
2021-04-13T02:03:49.432Z,21.8
2021-04-13T02:03:59.702Z,31
2021-04-13T02:04:20.291Z,39.4
2021-04-13T02:04:31.041Z,43.4
2021-04-13T02:04:51.326Z,42
2021-04-13T02:05:01.465Z,40.3
2021-04-13T02:05:33.31Z,25.5
2021-04-13T02:05:53.763Z,5.2
2021-04-13T02:06:04.077Z,0
2021-04-13T02:08:30.233Z,2.1
2021-04-13T02:08:41.083Z,0
2021-04-13T02:35:00.867Z,3.6
2021-04-13T02:35:10.984Z,8.2
2021-04-13T02:35:31.217Z,7.2
2021-04-13T02:36:33.319Z,4.2
2021-04-13T02:36:44.38Z,0
2021-04-13T03:04:51.782Z,2.7
2021-04-13T03:05:01.909Z,11.2
2021-04-13T03:05:22.691Z,14.9
2021-04-13T03:05:53.828Z,12.7
2021-04-13T03:06:14.159Z,8.1
2021-04-13T03:06:34.526Z,0
2021-04-13T03:43:36.21Z,1.9
2021-04-13T03:44:48.676Z,0
2021-04-13T04:22:04.207Z,4.9
2021-04-13T04:22:14.299Z,6.7
2021-04-13T04:22:35.058Z,5.1
2021-04-13T04:23:17.399Z,4.1
2021-04-13T04:23:27.545Z,0
2021-04-13T10:43:12.643Z,2.2
2021-04-13T10:44:05.858Z,0
2021-04-13T12:11:42.678Z,11.5
2021-04-13T12:11:52.695Z,24.8
2021-04-13T12:12:04.613Z,42.7
2021-04-13T12:12:25.408Z,56
2021-04-13T12:12:35.446Z,61.4
2021-04-13T12:12:56.598Z,60.1
2021-04-13T12:13:07.158Z,56.2
2021-04-13T12:13:38.348Z,46.5
2021-04-13T12:13:58.519Z,30
2021-04-13T12:14:08.977Z,0.5
2021-04-13T18:16:29.301Z,3.2
2021-04-13T18:16:39.801Z,5.2
2021-04-13T18:17:10.735Z,4.1
2021-04-13T18:18:32.244Z,0
2021-04-13T18:33:43.723Z,3.1
2021-04-13T18:34:03.755Z,2
2021-04-13T18:35:04.772Z,0.8
2021-04-13T18:59:45.324Z,4.2
2021-04-13T19:00:06.014Z,2.9
2021-04-13T19:01:17.327Z,0
2021-04-13T19:08:26.272Z,1.2
2021-04-13T19:08:47.511Z,2.8
2021-04-13T19:08:58.014Z,1.8
2021-04-13T19:09:58.824Z,0
2021-04-13T19:16:28.849Z,1.2
2021-04-13T19:16:48.973Z,4.1
2021-04-13T19:17:20.071Z,2.8
2021-04-13T19:18:21.173Z,0
2021-04-13T19:38:48.965Z,3.7
2021-04-13T19:38:58.979Z,2.7
2021-04-13T19:40:01.279Z,0.9
2021-04-13T19:48:13.463Z,3.1
2021-04-13T19:48:33.698Z,2
2021-04-13T19:49:34.618Z,0
2021-04-13T20:10:19.961Z,3.1
2021-04-13T20:10:41.012Z,1.8
2021-04-13T20:11:31.941Z,0.1
2021-04-13T20:43:14.485Z,1.4
2021-04-13T20:44:26.571Z,0
2021-04-13T20:52:04.821Z,1
2021-04-13T20:52:14.959Z,4.6
2021-04-13T20:52:46.146Z,3.2
2021-04-13T20:54:06.61Z,0
2021-04-13T21:16:03.832Z,4.4
2021-04-13T21:16:13.931Z,8.1
2021-04-13T21:16:44.624Z,7.1
2021-04-13T21:17:36.041Z,5.6
2021-04-13T21:17:46.055Z,0.4
2021-04-13T21:45:18.268Z,2
