time,value
2021-02-16T07:20:39.744Z,0.0
2021-02-19T01:28:05.937Z,0.0
2021-02-22T04:40:48.474Z,0.0
2021-02-22T07:23:42.854Z,0.0
2021-02-23T06:12:44.466Z,0.0
2021-03-02T03:32:07.305Z,0.0
2021-03-02T06:56:36.949Z,0.0
2021-03-22T22:08:56.357Z,0.0
2021-03-25T04:52:47.237Z,0.0
2021-03-29T06:25:20.611Z,0.0
2021-03-29T08:33:59.857Z,0.0
2021-03-30T01:51:08.739Z,0.0
2021-04-06T02:21:17.15Z,0.0
2021-04-30T05:40:35.791Z,0.0
2021-04-30T06:10:50.71Z,0.0
2021-04-30T06:16:03.867Z,0.0
2021-04-30T06:32:16.207Z,0.0
2021-04-30T06:38:23.65Z,0.0
2021-05-11T07:56:12.009Z,0.0
2021-05-18T02:32:39.728Z,0.0
2021-06-01T02:12:43.904Z,0.0
2021-06-15T02:29:05.793Z,0.0
2021-06-15T06:46:53.315Z,0.0
2021-06-23T06:20:43.943Z,0.0
2021-06-28T04:01:02.258Z,0.0
2021-06-28T09:34:04.365Z,0.0
2021-07-12T08:34:28.652Z,0.0
2021-07-12T08:55:55.873Z,0.0
2021-07-12T09:05:20.586Z,0.0
2021-08-10T02:20:54.495Z,0.0
2021-08-10T02:36:00.245Z,0.0
2021-08-24T02:49:09.929Z,0.0
2021-09-13T05:52:57.594Z,0.0
2021-09-14T02:02:54.148Z,0.0
2021-10-08T02:43:27.735Z,0.0
2021-10-14T21:37:42.367Z,0.0
2021-10-14T23:01:25.432Z,0.0
2021-10-22T08:06:11.207Z,0.0
2021-11-04T00:22:05.438Z,0.0
2021-12-07T00:53:48.712Z,0.0
2021-12-07T02:27:30.908Z,0.0
2021-12-14T02:08:25.139Z,0.0
2022-01-24T01:55:59.174Z,0.0
2022-01-25T05:57:55.265Z,0.0
2022-01-25T08:35:08.647Z,0.0
2022-01-27T02:13:51.83Z,0.0
2022-01-27T02:24:22.184Z,0.0
2022-01-27T03:39:13.188Z,0.0
2022-02-01T01:35:20.108Z,0.0
2022-02-01T08:56:04.243Z,0.0
2022-02-02T00:16:48.524Z,0.0
2022-02-14T07:48:14.437Z,0.0
2022-03-15T01:39:36.007Z,0.0
2022-03-21T01:47:50.486Z,0.0
2022-03-23T03:40:45.833Z,0.0
2022-03-23T04:29:17.819Z,0.0
2022-03-23T04:34:55.352Z,0.0
2022-03-23T04:49:12.786Z,0.0
2022-03-23T04:59:35.039Z,0.0
2022-03-23T05:11:18.547Z,0.0
2022-03-23T05:14:57.152Z,0.0
2022-03-23T05:23:30.631Z,0.0
2022-03-28T01:57:48.894Z,0.0
2022-03-28T19:26:59.384Z,0.0
2022-03-28T19:39:21.676Z,0.0
2022-03-28T19:46:29.971Z,0.0
2022-03-28T19:53:24.043Z,0.0
2022-03-28T19:56:56.825Z,0.0
2022-03-29T00:08:11.625Z,0.0
2022-05-03T01:14:29.733Z,0.0
2022-05-25T10:44:11.695Z,9.3
2022-05-25T10:44:32.898Z,9.4
2022-05-25T10:55:32.135Z,9.3
2022-05-25T11:08:11.473Z,9.4
2022-05-25T11:11:36.886Z,9.1
2022-05-25T11:12:09.692Z,9.5
2022-05-25T11:12:30.834Z,9.2
2022-05-25T11:14:06.633Z,9.3
2022-05-25T11:22:05.697Z,9.4
2022-05-25T11:25:38.683Z,9.3
2022-05-25T11:33:06.802Z,9.4
2022-05-25T11:36:09.815Z,9.2
2022-05-25T11:37:02.159Z,9.3
2022-05-25T11:39:00.007Z,9.5
2022-05-25T11:40:36.57Z,9.3
2022-05-25T11:41:07.977Z,9.5
2022-05-25T11:43:03.742Z,9.4
2022-05-25T11:45:01.01Z,9.3
2022-05-25T11:46:37.747Z,9.2
2022-05-25T11:46:59.644Z,9.3
2022-05-25T11:50:00.902Z,9.2
2022-05-25T11:51:36.096Z,9.6
2022-05-25T11:52:09.764Z,9.2
2022-05-25T11:52:30.35Z,9.3
2022-05-25T11:53:01.53Z,9.2
2022-05-25T11:53:33.537Z,9.4
2022-05-25T12:03:08.641Z,9.5
2022-05-25T12:04:33.144Z,9.3
2022-05-25T12:09:31.329Z,9.2
2022-05-25T12:11:39.658Z,9.4
2022-05-25T12:14:29.973Z,9.2
2022-05-25T12:16:05.213Z,9.4
2022-05-25T12:22:39.097Z,9.3
2022-05-25T12:26:32.956Z,9.4
2022-05-25T12:31:01.835Z,9.5
2022-05-25T12:32:38.303Z,9.4
2022-05-25T12:35:07.997Z,9.3
2022-05-25T12:55:05.012Z,9.4
2022-05-25T13:01:38.768Z,9.3
2022-05-25T13:08:38.399Z,9.4
2022-05-25T13:10:02.93Z,9.2
2022-05-25T13:13:34.73Z,9.4
2022-05-25T13:16:05.178Z,9.3
2022-05-25T13:22:06.823Z,9.4
2022-05-25T13:28:40.466Z,9.2
2022-05-25T13:32:29.378Z,9.3
2022-05-25T13:35:40.092Z,9.2
2022-05-25T13:38:07.426Z,9.3
2022-05-25T13:40:38.695Z,9.2
2022-05-25T13:43:42.97Z,9.3
2022-05-25T14:02:31.382Z,9.4
2022-05-25T14:03:35.554Z,9.3
2022-05-25T14:12:06.122Z,9.4
2022-05-25T14:17:35.191Z,9.5
2022-05-25T14:18:06.973Z,9.4
2022-05-25T14:21:38.701Z,9.2
2022-05-25T14:26:39.025Z,9.3
2022-05-25T14:42:36.012Z,9.2
2022-05-25T14:48:30.343Z,9.3
2022-05-25T14:57:04.15Z,9.2
2022-05-25T14:59:33.191Z,9.3
2022-05-25T15:02:03.662Z,9.2
2022-05-25T15:03:07.145Z,9.5
2022-05-25T15:03:39.526Z,9.3
2022-05-25T15:04:00.255Z,9.5
2022-05-25T15:04:31.142Z,9.2
2022-05-25T15:05:35.484Z,9.4
2022-05-25T15:09:07.649Z,9.3
2022-05-25T15:12:08.655Z,9.2
2022-05-25T15:13:33.724Z,9.4
2022-05-25T15:16:33.205Z,9.5
2022-05-25T15:17:05.67Z,9.4
2022-05-25T15:24:03.05Z,9.2
2022-05-25T15:28:30.113Z,9.3
2022-05-25T15:31:11.048Z,9.2
2022-05-25T15:36:31.523Z,9.3
2022-05-25T15:46:59.409Z,9.2
2022-05-25T15:49:29.697Z,9.3
2022-05-25T16:00:00.411Z,9.2
2022-05-25T16:03:34.355Z,9.4
2022-05-25T16:06:35.746Z,9.3
2022-05-25T16:08:00.809Z,9.6
2022-05-25T16:09:14.088Z,9.1
2022-05-25T16:09:35.956Z,9.5
2022-05-25T16:10:08.283Z,9.3
2022-05-25T16:13:32.934Z,9.1
2022-05-25T16:14:05.232Z,9.6
2022-05-25T16:14:38.429Z,9.3
2022-05-25T16:18:01.335Z,9.4
2022-05-25T16:27:07.462Z,9.2
2022-05-25T16:28:32.926Z,9.5
2022-05-25T16:30:09.972Z,9.4
2022-05-25T16:34:36.914Z,9.5
2022-05-25T16:37:09.162Z,9.1
2022-05-25T16:37:41.674Z,9.4
2022-05-25T16:39:29.578Z,9.3
2022-05-25T16:49:07.747Z,9.4
2022-05-25T16:51:06.109Z,9.3
2022-05-25T16:53:02.754Z,9.2
2022-05-25T16:53:33.838Z,9.3
2022-05-25T17:02:05.502Z,9.4
2022-05-25T17:06:10.635Z,9.3
2022-05-25T17:13:35.344Z,9.4
2022-05-25T17:18:03.094Z,9.3
2022-05-25T17:27:17.458Z,9.5
2022-05-25T17:30:07.596Z,9.3
2022-05-25T17:39:32.105Z,9.4
2022-05-25T17:47:02.017Z,9.3
2022-05-25T19:42:31.426Z,9.2
2022-05-25T19:49:29.441Z,9.4
2022-05-25T19:59:04.478Z,9.2
2022-05-25T20:06:10.129Z,9.3
2022-05-25T20:14:09.529Z,9.5
2022-05-25T20:15:02.615Z,9.1
2022-05-25T20:15:34.74Z,9.3
2022-05-25T20:16:05.851Z,9.6
2022-05-25T20:16:37.661Z,9.3
2022-05-25T20:17:00.288Z,9.5
2022-05-25T20:18:35.519Z,9.1
2022-05-25T20:19:07.709Z,9.5
2022-05-25T20:26:09.858Z,9.2
2022-05-25T20:26:40.813Z,9.5
2022-05-25T20:27:12.205Z,9.3
2022-05-25T20:39:07.836Z,9.4
2022-05-25T20:42:07.758Z,9.3
2022-05-25T20:52:08.916Z,9.4
2022-05-25T20:57:38.339Z,9.3
2022-05-25T21:06:39.101Z,9.4
2022-05-25T21:10:34.96Z,9.3
2022-05-25T21:13:05.906Z,9.6
2022-05-25T21:13:37.271Z,9.1
2022-05-25T21:14:10.385Z,9.5
2022-05-25T21:14:42.741Z,9.8
2022-05-25T21:15:03.825Z,9.5
2022-05-25T21:15:34.716Z,8.6
2022-05-25T21:16:07.427Z,9.2
2022-05-25T21:16:38.983Z,10.2
2022-05-25T21:17:00.962Z,8.6
2022-05-25T21:17:32.809Z,9.1
2022-05-25T21:18:05.023Z,10.0
2022-05-25T21:18:36.614Z,9.7
2022-05-25T21:19:06.902Z,8.5
2022-05-25T21:19:40.145Z,9.5
2022-05-25T21:20:11.302Z,10.0
2022-05-25T21:20:32.684Z,9.4
2022-05-25T21:21:04.358Z,8.7
2022-05-25T21:21:38.628Z,9.2
2022-05-25T21:22:09.72Z,10.1
2022-05-25T21:22:30.235Z,9.3
2022-05-25T21:23:03.449Z,8.6
2022-05-25T21:23:35.732Z,10.0
2022-05-25T21:24:06.394Z,9.6
2022-05-25T21:24:40.806Z,8.8
2022-05-25T21:25:36.777Z,10.2
