time,value
2021-05-25T02:06:38.695Z,4.8
2021-05-25T02:08:36.057Z,3.1
2021-05-25T02:08:59.789Z,0.8
2021-05-25T12:01:03.737Z,4.3
2021-05-25T12:01:24.25Z,6.8
2021-05-25T12:02:39.005Z,5.6
2021-05-25T12:02:49.241Z,3.3
2021-05-25T12:03:09.547Z,0
2021-05-26T18:43:36.338Z,1.5
2021-05-26T18:44:48.997Z,0
2021-05-26T19:04:27.389Z,1.2
2021-05-26T19:04:37.83Z,2.4
2021-05-26T19:05:50.304Z,1.3
2021-05-26T19:06:11.494Z,0
2021-05-26T19:20:49.102Z,1.3
2021-05-26T19:21:10.088Z,3
2021-05-26T19:22:42.668Z,0
2021-05-26T20:00:05.511Z,3.1
2021-05-26T20:01:28.881Z,1.7
2021-05-26T20:01:39.585Z,0.1
2021-05-26T20:10:16.236Z,1.7
2021-05-26T20:11:28.035Z,0.4
2021-05-26T20:25:23.972Z,2
2021-05-26T20:25:44.307Z,3.9
2021-05-26T20:25:54.409Z,5.2
2021-05-26T20:27:16.759Z,1.7
2021-05-26T20:27:26.757Z,0
2021-05-26T22:24:28.058Z,3.3
2021-05-26T22:24:48.446Z,5.5
2021-05-26T22:26:23.031Z,3.4
2021-05-26T22:26:33.681Z,0.1
2021-05-26T22:49:47.352Z,1.9
2021-05-26T22:50:59.943Z,0
2021-05-26T23:24:46.521Z,1.2
2021-05-26T23:25:58.89Z,0
2021-05-29T19:27:54.238Z,2.8
2021-05-29T19:29:07.045Z,1
2021-05-29T19:29:17.558Z,0
2021-05-29T19:56:13.222Z,2.8
2021-05-29T19:56:23.392Z,5.5
2021-05-29T19:56:44.224Z,7.1
2021-05-29T19:57:04.838Z,6
2021-05-29T19:57:56.929Z,3.8
2021-05-29T19:58:07.065Z,0
2021-05-29T20:15:41.75Z,1.8
2021-05-29T20:15:51.884Z,4.5
2021-05-29T20:16:03.258Z,5.9
2021-05-29T20:16:33.921Z,4.9
2021-05-29T20:17:25.62Z,1.3
2021-05-29T20:17:35.954Z,0
2021-05-29T20:34:43.616Z,2.3
2021-05-29T20:34:53.85Z,4.6
2021-05-29T20:35:14.57Z,5.8
2021-05-29T20:36:07.319Z,3.8
2021-05-29T20:36:27.719Z,0.4
2021-05-29T20:51:07.436Z,3.4
2021-05-29T20:51:27.963Z,6
2021-05-29T20:51:38.229Z,8.2
2021-05-29T20:53:00.411Z,5.6
2021-05-29T20:53:11.134Z,2.9
2021-05-29T20:53:31.916Z,0.6
2021-05-29T21:01:59.622Z,2.5
2021-05-29T21:02:10.349Z,6.7
2021-05-29T21:02:30.618Z,9.3
2021-05-29T21:02:40.924Z,11.7
2021-05-29T21:03:54.246Z,9.5
2021-05-29T21:04:14.47Z,5.3
2021-05-29T21:04:24.523Z,0.4
2021-05-29T21:18:57.589Z,1.6
2021-05-29T21:19:07.782Z,5.3
2021-05-29T21:19:28.238Z,7.6
2021-05-29T21:19:38.238Z,9
2021-05-29T21:20:41.528Z,7.7
2021-05-29T21:20:52.278Z,4.5
2021-05-29T21:21:12.764Z,1.1
2021-05-29T21:21:23.341Z,0
2021-05-29T21:33:05.621Z,4.3
2021-05-29T21:33:26.051Z,6.8
2021-05-29T21:33:46.346Z,7.9
2021-05-29T21:34:06.921Z,6.7
2021-05-29T21:35:00.053Z,3.3
2021-05-29T21:35:10.211Z,0
2021-05-29T21:46:23.843Z,1.6
2021-05-29T21:46:44.745Z,5
2021-05-29T21:46:55.906Z,6.9
2021-05-29T21:47:06.182Z,8.3
2021-05-29T21:47:37.446Z,7.1
2021-05-29T21:48:28.716Z,3.9
2021-05-29T21:48:39.231Z,1.2
2021-05-29T21:48:59.96Z,0
2021-05-29T23:45:05.742Z,2.6
2021-05-29T23:45:16.003Z,6
2021-05-29T23:45:26.81Z,9.2
2021-05-29T23:45:47.218Z,10.3
2021-05-29T23:46:59.302Z,6.7
2021-05-29T23:47:19.763Z,3.6
2021-05-29T23:47:29.798Z,0.2
2021-05-29T23:58:44.02Z,2.7
2021-05-29T23:59:04.842Z,5.2
2021-05-30T00:00:17.178Z,2.8
2021-05-30T00:00:27.847Z,0.1
2021-05-30T15:46:55.133Z,2.4
2021-05-30T15:48:08.263Z,0.2
2021-05-30T16:02:22.745Z,1.3
2021-05-30T16:02:43.335Z,2.5
2021-05-30T16:03:44.463Z,0.9
2021-05-30T16:19:28.713Z,2.6
2021-05-30T16:20:30.583Z,0.5
2021-05-30T16:31:34.311Z,2.5
2021-05-30T16:32:27.085Z,0.6
2021-05-30T16:42:18.639Z,1.8
2021-05-30T16:42:28.846Z,3.4
2021-05-30T16:43:30.584Z,2.2
2021-05-30T16:43:40.813Z,0.4
2021-05-31T00:51:31.66Z,2.9
2021-05-31T00:52:45.162Z,1.9
2021-05-31T00:52:55.39Z,0.1
2021-05-31T01:04:29.717Z,1.7
2021-05-31T01:05:41.484Z,0
2021-05-31T13:01:33.578Z,1.9
2021-05-31T13:03:06.803Z,0
2021-05-31T13:17:31.925Z,2.6
2021-05-31T13:17:52.9Z,4.8
2021-05-31T13:19:05.494Z,2.4
2021-05-31T13:19:27.021Z,0
2021-05-31T13:30:10.704Z,3.6
2021-05-31T13:30:20.968Z,5.4
2021-05-31T13:31:42.942Z,2.7
2021-05-31T13:31:53.279Z,0
2021-05-31T13:42:39.629Z,3.1
2021-05-31T13:42:50.024Z,5.1
2021-05-31T13:44:03.063Z,2.8
2021-05-31T13:44:23.404Z,0.5
2021-06-01T02:06:40.439Z,5
2021-06-01T02:08:32.298Z,0
2021-06-01T02:10:42.642Z,0
2021-06-01T04:29:33.818Z,2.2
2021-06-01T04:29:43.86Z,3.2
2021-06-01T04:30:46.048Z,0.8
2021-06-01T04:43:32.98Z,3.8
2021-06-01T04:43:54.13Z,4.8
2021-06-01T04:44:45.73Z,3.5
2021-06-01T04:44:56.327Z,0.7
2021-06-01T04:56:31.703Z,2.4
2021-06-01T04:57:43.982Z,0
2021-06-01T05:09:08.273Z,1.2
2021-06-01T05:09:59.618Z,0
2021-06-01T05:14:07.46Z,1.8
2021-06-01T05:14:17.979Z,3
2021-06-01T05:15:19.285Z,1.8
2021-06-01T05:15:29.92Z,0
2021-06-01T05:28:59.54Z,1.6
2021-06-01T05:30:32.919Z,0
2021-06-01T05:40:46.677Z,1.1
2021-06-01T05:41:48.125Z,0
2021-06-01T05:51:08.787Z,1.5
2021-06-01T05:51:39.443Z,2.8
2021-06-01T05:52:31.576Z,0
2021-06-01T05:56:30.001Z,1.6
2021-06-01T05:57:32.725Z,0
2021-06-01T07:00:01.881Z,1.4
2021-06-01T07:01:23.977Z,0
2021-06-01T07:12:20.163Z,2.1
2021-06-01T07:13:33.935Z,0.7
2021-06-01T07:30:19.604Z,2.5
2021-06-01T07:30:40.506Z,3.5
2021-06-01T07:31:32.466Z,1.4
2021-06-01T07:31:53.037Z,0
2021-06-01T08:04:06.679Z,1.4
2021-06-01T08:05:08.775Z,0
2021-06-01T08:26:25.934Z,1.7
2021-06-01T08:27:58.621Z,0
2021-06-01T09:31:08.123Z,1.3
2021-06-01T09:32:21.334Z,0
2021-06-01T09:42:00.271Z,2.8
2021-06-01T09:42:11.025Z,5
2021-06-01T09:43:26.09Z,1.8
2021-06-01T09:43:36.364Z,0
2021-06-01T09:47:20.472Z,2.3
2021-06-01T09:47:42.747Z,3.5
2021-06-01T09:48:36.371Z,1.3
2021-06-01T09:48:56.788Z,0
2021-06-01T11:52:34.73Z,1.1
2021-06-01T11:52:44.972Z,4.2
2021-06-01T11:53:06.149Z,7.5
2021-06-01T11:53:16.43Z,11.3
2021-06-01T11:53:26.84Z,12.9
2021-06-01T11:54:39.04Z,10.5
2021-06-01T11:55:01.163Z,8.8
2021-06-01T11:55:11.365Z,6.7
2021-06-01T11:55:31.8Z,5.2
2021-06-01T11:55:41.867Z,4
2021-06-01T11:56:13.374Z,2.1
2021-06-01T12:00:14.276Z,0
2021-06-01T13:12:08.526Z,2.6
2021-06-01T13:12:18.749Z,5.7
2021-06-01T13:12:29.46Z,10
2021-06-01T13:12:40.333Z,13.8
2021-06-01T13:13:00.561Z,15.6
2021-06-01T13:14:14.127Z,14.3
2021-06-01T13:14:34.232Z,11.6
2021-06-01T13:14:44.9Z,6.9
2021-06-01T13:15:05.144Z,2.4
2021-06-01T13:15:15.522Z,0
2021-06-02T04:06:18.247Z,1.5
2021-06-02T04:06:28.363Z,2.9
2021-06-02T04:06:48.978Z,4.1
2021-06-02T04:07:42.886Z,1.1
2021-06-02T04:08:03.628Z,0
2021-06-02T04:11:49.852Z,2.2
2021-06-02T04:13:03.007Z,0.3
2021-06-02T04:26:39.064Z,1.9
2021-06-02T04:27:51.315Z,0.5
2021-06-02T04:38:20.205Z,1.7
2021-06-02T04:39:35.705Z,0
2021-06-02T05:08:29.26Z,1.4
2021-06-02T05:09:46.38Z,0
2021-06-02T05:26:11.869Z,1.1
2021-06-02T05:27:37.807Z,0
2021-06-02T05:56:19.347Z,1.3
2021-06-02T05:56:39.689Z,2.7
2021-06-02T05:57:43.911Z,0.2
2021-06-02T06:27:07.267Z,1.8
2021-06-02T06:28:41.498Z,0
2021-06-02T06:52:35.991Z,2.1
2021-06-02T06:54:01.7Z,0
2021-06-02T07:17:42.75Z,1.2
2021-06-02T07:18:55.008Z,0
2021-06-02T08:02:05.451Z,1.3
2021-06-02T08:03:41.71Z,0
2021-06-02T09:46:50.807Z,1.6
2021-06-02T09:47:52.181Z,0.4
2021-06-02T09:52:00.918Z,1.5
2021-06-02T09:53:12.933Z,0
2021-06-02T10:01:17.971Z,1.9
2021-06-02T10:02:18.941Z,0.8
2021-06-02T11:51:59.783Z,3.3
2021-06-02T11:52:20.239Z,6.1
2021-06-02T11:52:30.896Z,7.6
2021-06-02T11:53:43.74Z,4.2
2021-06-02T11:54:04.417Z,0.8
2021-06-02T13:44:19.758Z,4.7
2021-06-02T13:44:39.839Z,8.3
2021-06-02T13:44:50.177Z,12.9
2021-06-02T13:45:11.441Z,16.3
2021-06-02T13:46:33.004Z,13.7
2021-06-02T13:46:43.211Z,11
2021-06-02T13:47:03.464Z,8.2
2021-06-02T13:47:14.308Z,5.9
2021-06-02T13:47:35.154Z,4.3
2021-06-02T13:47:45.83Z,2.2
2021-06-02T13:48:05.988Z,0.3
2021-06-02T13:55:33.346Z,1.5
2021-06-02T13:55:54.321Z,6.2
2021-06-02T13:56:04.753Z,11.4
2021-06-02T13:56:14.88Z,17.1
2021-06-02T13:56:35.539Z,20.1
2021-06-02T13:56:45.811Z,22.1
2021-06-02T13:57:47.797Z,20.6
2021-06-02T13:58:08.154Z,17.5
2021-06-02T13:58:19.392Z,11.4
2021-06-02T13:58:40.32Z,5.9
2021-06-02T13:58:50.576Z,0
2021-06-02T14:09:18.84Z,2.8
2021-06-02T14:09:39.413Z,7.9
2021-06-02T14:09:49.541Z,11.8
2021-06-02T14:10:10.508Z,15.7
2021-06-02T14:10:20.531Z,18.1
2021-06-02T14:11:02.244Z,17
2021-06-02T14:11:34.687Z,15.3
2021-06-02T14:11:44.918Z,10.6
2021-06-02T14:12:05.828Z,4.5
2021-06-02T14:12:16.001Z,0
2021-06-03T01:42:20.796Z,1.5
2021-06-03T01:42:41.752Z,5
2021-06-03T01:42:52.239Z,7.4
2021-06-03T01:43:12.522Z,9.8
2021-06-03T01:44:24.918Z,7.8
2021-06-03T01:44:35.74Z,6
2021-06-03T01:44:56.394Z,3.7
2021-06-03T01:45:06.852Z,1.6
2021-06-03T01:45:27.146Z,0
2021-06-03T02:05:30.124Z,1.8
2021-06-03T02:05:40.462Z,3.8
2021-06-03T02:06:00.795Z,6.4
2021-06-03T02:06:10.837Z,7.5
2021-06-03T02:06:42.133Z,6.5
2021-06-03T02:07:23.612Z,3.8
2021-06-03T02:07:45.118Z,2.3
2021-06-03T02:07:55.531Z,0.2
2021-06-03T03:41:11.732Z,1.9
2021-06-03T03:41:33.379Z,3.6
2021-06-03T03:42:44.275Z,0.6
2021-06-03T03:53:17.669Z,2
2021-06-03T03:53:28.282Z,3.4
2021-06-03T03:54:32.235Z,2.1
2021-06-03T03:54:42.623Z,0
2021-06-03T04:01:46.125Z,3.2
2021-06-03T04:02:07.199Z,4.6
2021-06-03T04:02:17.363Z,5.7
2021-06-03T04:02:28.688Z,4.6
2021-06-03T04:03:20.602Z,3.4
2021-06-03T04:03:30.8Z,0.4
2021-06-03T04:07:19.533Z,2.2
2021-06-03T04:07:29.826Z,3.4
2021-06-03T04:08:32.651Z,1.9
2021-06-03T04:08:52.874Z,0
2021-06-03T04:15:17.233Z,1.2
2021-06-03T04:16:30.432Z,0
2021-06-03T04:26:33.84Z,1.2
2021-06-03T04:27:36.777Z,0
2021-06-03T05:25:06.196Z,1.1
2021-06-03T05:26:18.341Z,0
2021-06-03T06:41:07.255Z,1.2
2021-06-03T06:41:28.817Z,2.5
2021-06-03T06:42:30.107Z,0.2
2021-06-03T07:12:08.639Z,1.6
2021-06-03T07:13:22.63Z,0
2021-06-03T07:30:21.503Z,1.4
2021-06-03T07:31:55.603Z,0
2021-06-03T07:42:38.83Z,1.5
2021-06-03T07:42:49.892Z,2.7
2021-06-03T07:44:12.714Z,1
2021-06-03T08:00:41.292Z,2.5
2021-06-03T08:01:55.01Z,0
2021-06-03T08:49:51.454Z,1.4
2021-06-03T08:51:14.288Z,0
2021-06-03T09:41:40.769Z,1.6
2021-06-03T09:41:50.994Z,4.2
2021-06-03T09:42:11.96Z,5.4
2021-06-03T09:43:12.94Z,4.3
2021-06-03T09:43:23.763Z,1.5
2021-06-03T09:43:44.247Z,0
2021-06-03T09:47:21.212Z,2.1
2021-06-03T09:48:45.609Z,0
2021-06-03T09:56:20.586Z,1.2
2021-06-03T09:57:43.818Z,0
2021-06-03T10:06:50.272Z,1.9
2021-06-03T10:08:14.215Z,0
2021-06-03T10:17:23.239Z,1.2
2021-06-03T10:18:35.468Z,0
2021-06-03T10:28:23.282Z,1.6
2021-06-03T10:29:36.593Z,0
2021-06-03T10:41:39.658Z,1.2
2021-06-03T10:41:49.777Z,3.7
2021-06-03T10:42:10.747Z,4.8
2021-06-03T10:43:12.066Z,3.5
2021-06-03T10:43:22.229Z,0.7
2021-06-03T12:45:08.159Z,5.4
2021-06-03T12:45:28.443Z,9.9
2021-06-03T12:45:38.65Z,13.3
2021-06-03T12:45:58.751Z,14.6
2021-06-03T12:46:30.622Z,13.4
2021-06-03T12:47:11.702Z,11.8
2021-06-03T12:47:32.418Z,9.3
2021-06-03T12:47:43.007Z,7.8
2021-06-03T12:48:03.324Z,6.1
2021-06-03T12:48:14.063Z,4.9
2021-06-03T12:48:26.166Z,3.6
2021-06-03T12:48:56.803Z,1.6
2021-06-03T12:49:27.803Z,0.4
2021-06-03T13:16:33.797Z,3
2021-06-03T13:16:44.094Z,6.2
2021-06-03T13:17:04.199Z,10.6
2021-06-03T13:17:14.977Z,14.2
2021-06-03T13:17:35.377Z,15.6
2021-06-03T13:18:48.363Z,12.4
2021-06-03T13:18:58.377Z,9.8
2021-06-03T13:19:18.84Z,7.2
2021-06-03T13:19:28.847Z,5.6
2021-06-03T13:19:49.751Z,3.7
2021-06-03T13:19:59.891Z,1.7
2021-06-03T13:20:10.032Z,0
2021-06-03T13:28:27.173Z,3.8
2021-06-03T13:28:47.543Z,9.2
2021-06-03T13:28:57.572Z,14.3
2021-06-03T13:29:17.933Z,18.5
2021-06-03T13:29:28.241Z,20.3
2021-06-03T13:29:59.189Z,19.2
2021-06-03T13:30:40.248Z,15.9
2021-06-03T13:31:00.73Z,10.2
2021-06-03T13:31:11.456Z,3.8
2021-06-03T13:31:33.271Z,0
2021-06-03T13:42:06.619Z,3.9
2021-06-03T13:42:16.821Z,9.3
2021-06-03T13:42:37.663Z,13.1
2021-06-03T13:42:47.716Z,17.2
2021-06-03T13:42:57.944Z,19.3
2021-06-03T13:44:10.746Z,14.9
2021-06-03T13:44:31.057Z,11.3
2021-06-03T13:44:41.185Z,5.5
2021-06-03T13:45:02.189Z,0
2021-06-03T14:29:43.771Z,1.5
2021-06-03T14:29:53.908Z,6.5
2021-06-03T14:30:14.446Z,12.4
2021-06-03T14:30:24.527Z,19.1
2021-06-03T14:30:44.92Z,23.2
2021-06-03T14:30:55.865Z,26.5
2021-06-03T14:31:16.464Z,28.3
2021-06-03T14:31:46.92Z,26.5
2021-06-03T14:32:19.332Z,24.8
2021-06-03T14:32:29.735Z,20.3
2021-06-03T14:32:50.886Z,15.8
2021-06-03T14:33:01.165Z,8.1
2021-06-03T14:33:21.645Z,0
2021-06-03T15:00:05.945Z,1.5
2021-06-03T15:00:16.645Z,5.5
2021-06-03T15:00:37.384Z,8.3
2021-06-03T15:00:47.413Z,10.4
2021-06-03T15:01:40.442Z,8
2021-06-03T15:02:00.779Z,4.8
2021-06-03T15:02:10.924Z,0.1
2021-06-04T00:32:46.504Z,4
2021-06-04T00:33:07.071Z,6.7
2021-06-04T00:33:17.268Z,9.2
2021-06-04T00:33:27.924Z,10.3
2021-06-04T00:33:49.21Z,9.1
2021-06-04T00:34:51.269Z,7
2021-06-04T00:35:01.61Z,5.6
2021-06-04T00:35:22.626Z,4.1
2021-06-04T00:35:32.713Z,3.1
2021-06-04T00:36:04.241Z,1.5
2021-06-04T00:36:34.959Z,0.4
2021-06-04T00:52:21.362Z,3.1
2021-06-04T00:52:31.737Z,6
2021-06-04T00:52:52.261Z,7.2
2021-06-04T00:54:03.863Z,3.7
2021-06-04T00:54:24.331Z,1.1
2021-06-04T00:54:36.067Z,0
2021-06-04T02:06:36.733Z,1.7
2021-06-04T02:07:38.139Z,0.6
2021-06-04T02:20:37.008Z,1.9
2021-06-04T02:21:38.371Z,0.7
2021-06-04T10:29:24.083Z,2.5
2021-06-04T10:29:44.535Z,4.3
2021-06-04T10:30:56.76Z,0.9
2021-06-04T10:35:05.971Z,2.7
2021-06-04T10:36:08.35Z,1.2
2021-06-04T10:36:18.531Z,0
2021-06-04T10:48:37.202Z,1
2021-06-04T10:48:57.833Z,3.2
2021-06-04T10:49:08.558Z,5.3
2021-06-04T10:50:30.435Z,3.8
2021-06-04T10:50:40.647Z,1.4
2021-06-04T10:51:01.208Z,0
2021-06-04T11:04:20.519Z,2.2
2021-06-04T11:04:41.43Z,3.7
2021-06-04T11:05:44.194Z,2.2
2021-06-04T11:05:54.458Z,0
2021-06-04T11:10:54.467Z,1.5
2021-06-04T11:11:04.653Z,3.2
2021-06-04T11:12:06.443Z,2.2
2021-06-04T11:12:27.464Z,0
2021-06-04T13:18:47.343Z,3.8
2021-06-04T13:18:57.501Z,7.9
2021-06-04T13:19:28.773Z,12.4
2021-06-04T13:20:00.072Z,11.2
2021-06-04T13:20:41.485Z,8.9
2021-06-04T13:20:51.503Z,5.5
2021-06-04T13:21:11.827Z,3.2
2021-06-04T13:21:21.974Z,0.5
2021-06-04T13:54:42.605Z,4.2
2021-06-04T13:55:02.937Z,9.1
2021-06-04T13:55:12.938Z,12.9
2021-06-04T13:55:33.253Z,15.3
2021-06-04T13:55:53.764Z,14.1
2021-06-04T13:56:45.722Z,12.5
2021-06-04T13:56:55.936Z,9.9
2021-06-04T13:57:16.308Z,7.1
2021-06-04T13:57:27.157Z,5
2021-06-04T13:57:47.819Z,3.5
2021-06-04T13:57:58.069Z,1.6
2021-06-04T13:58:18.307Z,0
2021-06-04T14:27:28.599Z,1.8
2021-06-04T14:27:38.768Z,5.7
2021-06-04T14:27:59.743Z,11.3
2021-06-04T14:28:09.799Z,15.8
2021-06-04T14:28:30.274Z,17.9
2021-06-04T14:28:40.558Z,19.6
2021-06-04T14:29:12.14Z,18.2
2021-06-04T14:30:03.691Z,13.7
2021-06-04T14:30:14.01Z,7.9
2021-06-04T14:30:24.165Z,2
2021-06-04T14:30:44.932Z,0
2021-06-05T01:16:33.882Z,2.1
2021-06-05T01:16:54.381Z,3.2
2021-06-05T01:17:55.7Z,1.6
2021-06-05T01:18:05.946Z,0
2021-06-05T11:31:43.613Z,2.7
2021-06-05T11:31:54.318Z,4.5
2021-06-05T11:32:56.202Z,2.4
2021-06-05T11:33:06.232Z,0
2021-06-05T12:13:36.351Z,1.2
2021-06-05T12:14:59.064Z,0
2021-06-05T12:54:25.552Z,1.6
2021-06-05T12:54:45.837Z,4.8
2021-06-05T12:54:56.38Z,7.1
2021-06-05T12:56:08.646Z,5.4
2021-06-05T12:56:29.801Z,3.7
2021-06-05T12:56:39.999Z,1.5
2021-06-05T12:57:01.334Z,0
2021-06-05T15:22:51.664Z,2.1
2021-06-05T15:23:01.988Z,4.9
2021-06-05T15:23:22.656Z,8.8
2021-06-05T15:23:32.898Z,11.8
2021-06-05T15:24:44.663Z,9.8
2021-06-05T15:25:05.569Z,7.3
2021-06-05T15:25:15.686Z,3.6
2021-06-05T15:25:36.096Z,0
2021-06-05T15:40:54.856Z,2.2
2021-06-05T15:41:05.354Z,5.4
2021-06-05T15:41:15.561Z,10.1
2021-06-05T15:41:37.524Z,13.7
2021-06-05T15:41:47.779Z,15.2
2021-06-05T15:42:19.005Z,14.1
2021-06-05T15:43:00.51Z,12.6
2021-06-05T15:43:20.848Z,9.8
2021-06-05T15:43:30.933Z,7.4
2021-06-05T15:43:51.611Z,5.4
2021-06-05T15:44:01.698Z,4.1
2021-06-05T15:44:22.067Z,2.3
2021-06-05T15:44:32.832Z,0.5
2021-06-05T15:57:50.621Z,6.2
2021-06-05T15:58:01.12Z,12.5
2021-06-05T15:58:21.923Z,18.3
2021-06-05T15:58:32.431Z,21.9
2021-06-05T15:58:42.508Z,24.6
2021-06-05T15:59:45.279Z,23.4
2021-06-05T16:00:06.139Z,19.3
2021-06-05T16:00:16.463Z,14.1
2021-06-05T16:00:36.675Z,5.9
2021-06-05T16:00:46.773Z,0
2021-06-05T19:06:58.408Z,3.7
2021-06-05T19:07:08.43Z,7.2
2021-06-05T19:07:30.407Z,11.7
2021-06-05T19:07:40.862Z,15.3
2021-06-05T19:08:01.264Z,16.7
2021-06-05T19:09:12.593Z,14.1
2021-06-05T19:09:23.487Z,10.6
2021-06-05T19:09:44.247Z,5
2021-06-05T19:09:54.612Z,0
2021-06-06T00:02:49.255Z,3.3
2021-06-06T00:02:59.469Z,8.9
2021-06-06T00:03:20.885Z,14.8
2021-06-06T00:03:30.907Z,20.3
2021-06-06T00:03:51.893Z,23.2
2021-06-06T00:04:02.027Z,25
2021-06-06T00:05:03.565Z,23.8
2021-06-06T00:05:14.096Z,20.9
2021-06-06T00:05:34.474Z,16.9
2021-06-06T00:05:44.596Z,9.5
2021-06-06T00:06:05.042Z,0.5
2021-06-06T13:00:08.002Z,1.8
2021-06-06T13:01:10.424Z,0
2021-06-06T14:15:57.713Z,1
2021-06-06T14:16:48.733Z,0
2021-06-06T15:01:00.361Z,1.9
2021-06-06T15:02:01.873Z,0
2021-06-06T15:05:38.741Z,1.1
2021-06-06T15:05:59.322Z,3.4
2021-06-06T15:06:09.607Z,4.6
2021-06-06T15:06:40.611Z,3.6
2021-06-06T15:07:11.068Z,1.1
2021-06-06T15:07:31.347Z,0
2021-06-06T15:10:57.859Z,2
2021-06-06T15:11:08.044Z,3.6
2021-06-06T15:11:28.53Z,4.9
2021-06-06T15:12:30.927Z,3
2021-06-06T15:12:41.188Z,0.1
2021-06-06T17:30:46.351Z,1.9
2021-06-06T17:31:58.838Z,0
2021-06-06T17:42:38.501Z,1.7
2021-06-06T17:42:49.196Z,3.4
2021-06-06T17:42:59.391Z,4.6
2021-06-06T17:44:02.928Z,3.1
2021-06-06T17:44:13.263Z,1
2021-06-06T17:44:33.749Z,0
2021-06-06T18:04:57.971Z,1.3
2021-06-06T18:05:18.865Z,3.2
2021-06-06T18:05:29.774Z,5.2
2021-06-06T18:06:52.594Z,2.1
2021-06-06T18:07:02.87Z,0
2021-06-06T18:29:32.387Z,1.9
2021-06-06T18:29:52.885Z,4.2
2021-06-06T18:30:03.136Z,5.8
2021-06-06T18:31:04.389Z,4.7
