time,value
2021-01-04T10:42:46.594Z,43.4
2021-01-04T10:43:04.893Z,43.4
2021-01-04T16:14:08.731Z,32.5
2021-01-04T16:14:30.405Z,32.5
2021-01-04T16:24:38.186Z,32.1
2021-01-04T23:20:11.218Z,30.0
2021-01-04T23:20:21.91Z,30.0
2021-01-05T03:58:08.22Z,43.0
2021-01-05T03:58:19.25Z,43.0
2021-01-05T04:06:28.485Z,5.2
2021-01-05T04:06:39.61Z,43.1
2021-01-05T04:08:28.312Z,42.7
2021-01-05T04:18:49.045Z,43.5
2021-01-05T04:25:42.592Z,13.1
2021-01-05T04:25:53.788Z,43.1
2021-01-05T04:28:58.373Z,43.0
2021-01-05T04:37:29.736Z,13.1
2021-01-05T04:37:40.552Z,43.1
2021-01-05T04:39:07.328Z,43.9
2021-01-05T04:39:18.296Z,44.0
2021-01-05T04:49:16.815Z,44.2
2021-01-05T04:59:27.079Z,44.2
2021-01-05T05:09:36.91Z,43.9
2021-01-05T05:19:46.551Z,44.6
2021-01-05T05:29:55.675Z,44.4
2021-01-05T05:37:11.836Z,44.9
2021-01-05T05:40:38.79Z,44.9
2021-01-05T05:50:48.823Z,44.7
2021-01-05T06:00:57.641Z,45.4
2021-01-05T06:11:07.984Z,44.7
2021-01-05T06:21:17.907Z,44.8
2021-01-05T06:31:27.807Z,44.6
2021-01-05T06:41:59.562Z,45.4
2021-01-05T06:49:58.887Z,45.8
2021-01-05T06:52:09.426Z,45.7
2021-01-05T07:01:46.736Z,44.8
2021-01-05T07:02:19.459Z,44.7
2021-01-05T07:12:41.496Z,45.4
2021-01-05T07:18:19.407Z,45.7
2021-01-05T07:23:02.723Z,45.7
2021-01-05T07:33:10.786Z,46.0
2021-01-05T07:43:31.855Z,45.3
2021-01-05T07:54:03.559Z,46.3
2021-01-05T08:04:03.806Z,46.1
2021-01-05T08:14:35.993Z,46.5
2021-01-05T08:18:46.277Z,46.7
2021-01-05T08:24:45.627Z,46.0
2021-01-05T08:32:54.858Z,45.7
2021-01-05T08:35:05.438Z,45.6
2021-01-05T08:45:16.488Z,46.1
2021-01-05T08:55:26.316Z,46.2
2021-01-05T09:05:36.922Z,46.0
2021-01-05T09:15:46.682Z,46.0
2021-01-05T09:25:47.137Z,45.5
2021-01-05T09:35:57.494Z,45.4
2021-01-05T09:46:07.227Z,44.9
2021-01-05T09:51:01.12Z,44.7
2021-01-05T09:56:27.593Z,44.8
2021-01-05T10:06:46.572Z,44.7
2021-01-05T10:17:39.176Z,44.6
2021-01-05T10:17:50.235Z,50.6
2021-01-05T10:18:00.897Z,44.5
2021-01-05T12:59:57.767Z,33.7
2021-01-05T13:00:30.585Z,33.7
2021-01-05T13:11:44.358Z,33.5
2021-01-05T13:22:03.892Z,33.5
2021-01-05T14:38:30.064Z,33.9
2021-01-09T04:51:40.631Z,51.4
2021-01-09T04:51:51.416Z,51.4
2021-01-09T07:09:55.848Z,49.5
2021-01-09T07:10:14.167Z,49.5
2021-01-09T07:20:15.827Z,49.4
2021-01-09T07:28:37.102Z,48.5
2021-01-09T07:30:26.159Z,47.6
2021-01-09T07:31:42.24Z,47.5
2021-01-09T07:34:36.185Z,46.5
2021-01-09T07:35:19.638Z,45.5
2021-01-09T07:37:41.73Z,44.5
2021-01-09T07:40:36.131Z,44.6
2021-01-09T07:42:03.333Z,45.4
2021-01-09T07:51:17.912Z,45.7
2021-01-09T07:52:12.676Z,46.4
2021-01-09T07:54:01.591Z,47.4
2021-01-09T07:58:12.214Z,48.4
2021-01-09T08:01:38.961Z,48.9
2021-01-09T08:11:49.707Z,47.5
2021-01-09T08:12:00.486Z,47.4
2021-01-11T12:01:03.322Z,50.7
2021-01-11T12:02:09.587Z,50.7
2021-01-11T14:02:52.781Z,49.7
2021-01-11T14:03:26.215Z,49.6
2021-01-11T18:16:14.097Z,45.5
2021-01-11T18:16:25.047Z,45.5
2021-01-11T18:20:34.866Z,15.2
2021-01-11T18:20:56.763Z,45.6
2021-01-11T18:27:28.866Z,45.5
2021-01-11T18:39:16.849Z,45.7
2021-01-11T18:49:27.421Z,45.7
2021-01-11T19:00:30.281Z,45.9
2021-01-11T19:11:34.401Z,46.1
2021-01-11T19:21:42.939Z,46.0
2021-01-11T19:32:02.928Z,45.8
2021-01-11T19:43:28.446Z,46.0
2021-01-11T19:54:21.878Z,46.3
2021-01-11T20:05:47.958Z,46.2
2021-01-11T20:17:14.888Z,46.1
2021-01-11T20:28:08.583Z,9.7
2021-01-11T20:28:19.357Z,46.0
2021-01-11T20:31:02.494Z,46.0
2021-01-11T20:44:18.785Z,45.8
2021-01-11T20:54:40.368Z,45.6
2021-01-11T21:04:50.834Z,45.5
2021-01-11T21:15:00.268Z,45.3
2021-01-11T21:22:05.406Z,45.0
2021-01-11T21:25:10.828Z,44.8
2021-01-11T21:35:22.101Z,45.1
2021-01-11T21:45:32.812Z,45.5
2021-01-11T21:56:15.306Z,45.5
2021-01-11T22:06:58.075Z,45.5
2021-01-11T22:18:13.442Z,45.5
2021-01-11T22:28:45.052Z,45.7
2021-01-11T22:37:38.14Z,45.9
2021-01-11T22:39:16.023Z,46.0
2021-01-11T22:49:26.819Z,46.2
2021-01-11T23:00:09.346Z,46.4
2021-01-11T23:11:14.006Z,46.3
2021-01-11T23:21:46.039Z,46.4
2021-01-11T23:32:17.94Z,46.4
2021-01-11T23:34:28.553Z,15.4
2021-01-11T23:34:39.287Z,46.4
2021-01-11T23:41:12.483Z,45.4
2021-01-11T23:42:17.941Z,45.0
2021-01-11T23:52:18.913Z,44.5
2021-01-11T23:52:51.624Z,44.4
2021-01-12T00:02:29.174Z,44.3
2021-01-12T00:14:49.169Z,44.7
2021-01-12T00:24:58.928Z,45.2
2021-01-12T00:25:42.235Z,45.3
2021-01-12T00:35:19.286Z,45.2
2021-01-12T00:44:24.215Z,46.3
2021-01-12T00:45:29.496Z,46.6
2021-01-12T00:48:57.281Z,47.3
2021-01-12T00:55:39.361Z,47.3
2021-01-12T01:06:10.395Z,47.5
2021-01-12T03:32:44.508Z,52.4
2021-01-12T03:32:55.297Z,52.5
2021-01-12T03:41:41.481Z,51.3
2021-01-12T03:42:58.223Z,51.4
2021-01-12T03:53:21.059Z,51.6
2021-01-12T04:03:23.672Z,51.3
2021-01-12T04:13:24.682Z,51.4
2021-01-12T04:23:37.272Z,51.5
2021-01-12T04:33:41.704Z,51.6
2021-01-12T04:43:44.561Z,52.0
2021-01-12T04:53:49.492Z,51.3
2021-01-12T05:04:05.369Z,51.6
2021-01-12T05:14:19.334Z,52.4
2021-01-12T05:14:41.099Z,52.4
