time,value
2021-01-04T10:42:46.594Z,41.6
2021-01-04T10:43:04.893Z,41.5
2021-01-04T10:44:10.114Z,42.5
2021-01-04T16:14:08.731Z,32.3
2021-01-04T16:14:30.405Z,32.3
2021-01-04T16:25:10.56Z,32.0
2021-01-04T23:20:11.218Z,29.9
2021-01-04T23:20:21.91Z,30.0
2021-01-05T03:58:08.22Z,42.6
2021-01-05T03:58:19.25Z,42.5
2021-01-05T04:08:38.986Z,42.1
2021-01-05T04:18:49.045Z,42.9
2021-01-05T04:25:42.592Z,14.7
2021-01-05T04:25:53.788Z,42.5
2021-01-05T04:29:09.313Z,42.5
2021-01-05T04:37:29.736Z,14.7
2021-01-05T04:37:40.552Z,42.5
2021-01-05T04:39:18.296Z,43.0
2021-01-05T04:40:01.623Z,43.5
2021-01-05T04:49:38.475Z,43.4
2021-01-05T04:59:48.861Z,43.1
2021-01-05T05:04:53.344Z,5.2
2021-01-05T05:05:04.33Z,43.0
2021-01-05T05:09:58.736Z,43.2
2021-01-05T05:20:19.38Z,43.7
2021-01-05T05:30:28.477Z,43.1
2021-01-05T05:37:00.82Z,43.9
2021-01-05T05:40:38.789Z,43.9
2021-01-05T05:48:05.175Z,7.5
2021-01-05T05:48:16.172Z,44.5
2021-01-05T05:50:48.823Z,44.4
2021-01-05T06:00:57.641Z,44.6
2021-01-05T06:11:07.983Z,44.1
2021-01-05T06:21:17.907Z,44.4
2021-01-05T06:31:27.807Z,44.0
2021-01-05T06:41:37.688Z,44.6
2021-01-05T06:51:47.557Z,44.3
2021-01-05T07:02:08.521Z,44.0
2021-01-05T07:12:19.594Z,44.5
2021-01-05T07:22:29.824Z,45.0
2021-01-05T07:32:38.084Z,44.8
2021-01-05T07:42:59.453Z,44.5
2021-01-05T07:53:09.326Z,44.9
2021-01-05T08:03:31.169Z,44.6
2021-01-05T08:13:41.448Z,44.9
2021-01-05T08:23:51.059Z,45.0
2021-01-05T08:34:00.007Z,44.8
2021-01-05T08:44:00.123Z,45.1
2021-01-05T08:54:32.105Z,45.2
2021-01-05T09:04:42.386Z,44.8
2021-01-05T09:14:52.482Z,44.9
2021-01-05T09:25:03.145Z,45.1
2021-01-05T09:35:14.01Z,45.0
2021-01-05T09:45:34.458Z,44.4
2021-01-05T09:55:55.187Z,44.4
2021-01-05T10:06:02.755Z,44.3
2021-01-05T10:16:33.735Z,44.1
2021-01-05T12:59:57.767Z,33.6
2021-01-05T13:00:30.584Z,33.5
2021-01-05T13:11:00.781Z,33.5
2021-01-05T13:21:31.433Z,33.5
2021-01-05T14:38:30.064Z,33.7
2021-01-09T04:51:40.631Z,51.5
2021-01-09T04:51:51.415Z,51.5
2021-01-09T07:09:55.848Z,51.0
2021-01-09T07:11:08.708Z,50.4
2021-01-09T07:16:14.62Z,49.3
2021-01-09T07:20:26.51Z,49.3
2021-01-09T07:26:36.513Z,48.3
2021-01-09T07:29:31.513Z,47.3
2021-01-09T07:30:36.994Z,47.5
2021-01-09T07:34:03.695Z,46.3
2021-01-09T07:35:08.974Z,45.2
2021-01-09T07:35:52.535Z,44.2
2021-01-09T07:36:46.888Z,43.3
2021-01-09T07:40:46.822Z,44.2
2021-01-09T07:40:57.913Z,44.4
2021-01-09T07:42:03.333Z,45.1
2021-01-09T07:50:01.853Z,46.1
2021-01-09T07:51:17.912Z,46.2
2021-01-09T07:52:23.365Z,47.1
2021-01-09T07:54:33.967Z,48.1
2021-01-09T08:00:55.426Z,49.1
2021-01-09T08:01:38.961Z,48.9
2021-01-09T08:07:28.244Z,48.1
2021-01-09T08:11:49.707Z,47.6
2021-01-11T12:01:03.322Z,50.5
2021-01-11T12:02:42.319Z,50.6
2021-01-11T12:03:25.987Z,34.0
2021-01-11T12:03:37.169Z,50.6
2021-01-11T14:02:52.781Z,49.1
2021-01-11T14:03:26.215Z,49.1
2021-01-11T18:16:14.097Z,45.2
2021-01-11T18:16:46.83Z,45.2
2021-01-11T18:20:34.866Z,17.0
2021-01-11T18:20:56.763Z,45.5
2021-01-11T18:26:56.309Z,45.2
2021-01-11T18:37:49.868Z,45.4
2021-01-11T18:48:11.017Z,45.1
2021-01-11T18:58:19.804Z,45.1
2021-01-11T19:08:50.492Z,45.3
2021-01-11T19:19:32.887Z,45.1
2021-01-11T19:30:25.038Z,45.0
2021-01-11T19:40:56.275Z,45.3
2021-01-11T19:46:32.975Z,7.5
2021-01-11T19:46:44.153Z,45.4
2021-01-11T19:52:10.904Z,45.4
2021-01-11T20:03:15.714Z,45.4
2021-01-11T20:14:09.444Z,45.6
2021-01-11T20:24:30.864Z,45.6
2021-01-11T20:35:34.618Z,45.5
2021-01-11T20:45:56.711Z,45.3
