time,value
2021-01-04T10:42:46.592Z,40.9
2021-01-04T10:43:04.893Z,40.9
2021-01-04T16:14:08.73Z,35.1
2021-01-04T16:14:30.401Z,35.1
2021-01-04T16:17:13.006Z,34.3
2021-01-04T16:24:38.185Z,33.7
2021-01-04T23:20:11.212Z,32.6
2021-01-04T23:20:54.56Z,32.6
2021-01-05T03:57:48.899Z,38.5
2021-01-05T03:58:08.219Z,38.5
2021-01-05T04:08:49.917Z,38.3
2021-01-05T04:19:21.854Z,39.1
2021-01-05T04:29:31.169Z,38.8
2021-01-05T04:39:39.988Z,39.2
2021-01-05T04:40:01.621Z,39.3
2021-01-05T04:50:43.985Z,39.3
2021-01-05T05:01:05.149Z,39.5
2021-01-05T05:11:15.183Z,39.3
2021-01-05T05:21:24.777Z,39.5
2021-01-05T05:32:27.933Z,39.5
2021-01-05T05:42:38.209Z,39.7
2021-01-05T05:46:49.004Z,40.1
2021-01-05T05:52:48.273Z,40.0
2021-01-05T06:02:57.272Z,40.5
2021-01-05T06:13:07.767Z,39.8
2021-01-05T06:23:17.166Z,40.4
2021-01-05T06:33:27.777Z,40.0
2021-01-05T06:43:37.212Z,40.2
2021-01-05T06:53:47.225Z,40.5
2021-01-05T07:03:57.381Z,40.2
2021-01-05T07:13:57.9Z,40.0
2021-01-05T07:24:07.845Z,40.4
2021-01-05T07:34:16.266Z,40.7
2021-01-05T07:44:37.309Z,40.8
2021-01-05T07:45:53.942Z,41.0
2021-01-05T07:54:47.068Z,41.1
2021-01-05T08:04:47.542Z,40.9
2021-01-05T08:15:08.436Z,41.0
2021-01-05T08:25:18.161Z,40.9
2021-01-05T08:35:48.983Z,40.4
2021-01-05T08:45:59.892Z,40.5
2021-01-05T08:56:09.76Z,40.9
2021-01-05T09:06:20.539Z,40.8
2021-01-05T09:16:30.281Z,40.9
2021-01-05T09:26:52.469Z,40.5
2021-01-05T09:37:02.649Z,40.5
2021-01-05T09:43:34.787Z,40.1
2021-01-05T09:47:34.221Z,40.1
2021-01-05T09:59:30.37Z,40.1
2021-01-05T10:10:23.862Z,40.1
2021-01-05T12:59:57.765Z,45.0
2021-01-05T13:00:08.797Z,45.1
2021-01-05T13:03:35.033Z,44.1
2021-01-05T13:10:49.812Z,43.5
2021-01-05T13:16:05.161Z,43.2
2021-01-05T13:20:58.629Z,43.0
2021-01-05T14:38:30.063Z,49.8
2021-01-05T14:38:41.052Z,49.9
2021-01-09T04:51:40.63Z,53.7
2021-01-09T04:51:51.414Z,53.6
2021-01-09T07:09:55.84Z,53.7
2021-01-09T07:10:57.793Z,52.5
2021-01-09T07:11:52.302Z,51.3
2021-01-09T07:13:08.78Z,50.2
2021-01-09T07:15:52.781Z,49.1
2021-01-09T07:20:15.826Z,48.7
2021-01-09T07:23:31.159Z,48.1
2021-01-09T07:30:26.157Z,47.8
2021-01-09T07:31:09.806Z,47.1
2021-01-09T07:31:53.221Z,46.1
2021-01-09T07:32:58.399Z,45.1
2021-01-09T07:34:25.467Z,44.1
2021-01-09T07:35:41.36Z,43.1
2021-01-09T07:36:36.147Z,42.2
2021-01-09T07:38:25.424Z,41.3
2021-01-09T07:40:46.821Z,40.9
2021-01-09T07:50:56.232Z,40.7
2021-01-09T07:56:34.378Z,42.2
2021-01-09T07:58:55.607Z,43.1
2021-01-09T08:01:06.116Z,43.7
2021-01-09T08:01:49.653Z,44.0
2021-01-09T08:04:33.229Z,44.9
2021-01-09T08:11:16.694Z,45.7
2021-01-09T08:15:38.694Z,45.8
2021-01-11T12:01:03.32Z,63.0
2021-01-11T12:01:36.86Z,63.0
2021-01-11T14:02:52.78Z,54.7
2021-01-11T14:03:15.497Z,54.7
2021-01-11T18:16:14.096Z,59.2
2021-01-11T18:16:25.046Z,59.1
2021-01-11T18:17:41.101Z,57.9
2021-01-11T18:18:57.423Z,56.7
2021-01-11T18:20:24.179Z,55.5
2021-01-11T18:21:51.075Z,54.3
2021-01-11T18:27:28.865Z,53.4
2021-01-11T18:37:38.922Z,53.7
2021-01-11T18:48:11.017Z,54.7
2021-01-11T18:58:19.803Z,54.7
2021-01-11T19:01:24.974Z,53.2
2021-01-11T19:03:35.406Z,52.0
2021-01-11T19:06:18.439Z,50.9
2021-01-11T19:08:28.742Z,50.1
2021-01-11T19:09:23.433Z,49.8
2021-01-11T19:13:55.354Z,48.8
2021-01-11T19:18:38.595Z,48.3
2021-01-11T19:29:08.635Z,48.1
2021-01-11T19:39:18.268Z,48.9
2021-01-11T19:48:43.537Z,47.8
2021-01-11T19:49:27.181Z,47.4
2021-01-11T19:50:54.33Z,46.8
2021-01-11T19:53:48.982Z,45.8
2021-01-11T19:58:10.563Z,44.8
2021-01-11T19:59:59.295Z,44.7
2021-01-11T20:06:53.615Z,43.9
2021-01-11T20:10:09.489Z,43.6
2021-01-11T20:20:20.216Z,43.5
2021-01-11T20:30:29.699Z,43.7
2021-01-11T20:40:40.634Z,44.1
2021-01-11T20:47:13.165Z,44.8
2021-01-11T20:50:51.225Z,45.3
2021-01-11T20:52:40.119Z,45.7
2021-01-11T20:56:51.041Z,46.7
2021-01-11T20:59:34.452Z,47.7
2021-01-11T21:01:01.401Z,48.4
2021-01-11T21:01:45.227Z,48.7
2021-01-11T21:03:55.888Z,49.7
2021-01-11T21:05:34.311Z,50.7
2021-01-11T21:07:22.931Z,51.8
2021-01-11T21:09:11.891Z,52.9
2021-01-11T21:11:11.37Z,53.9
2021-01-11T21:11:33.218Z,54.0
2021-01-11T21:16:16.286Z,52.9
2021-01-11T21:19:10.679Z,51.8
2021-01-11T21:21:21.515Z,51.1
2021-01-11T21:22:16.583Z,50.7
2021-01-11T21:31:32.872Z,50.7
2021-01-11T21:36:05.616Z,49.6
2021-01-11T21:38:27.62Z,48.6
2021-01-11T21:40:27.863Z,47.6
2021-01-11T21:41:33.458Z,46.9
2021-01-11T21:42:06.136Z,46.6
2021-01-11T21:44:27.625Z,45.6
2021-01-11T21:50:37.579Z,44.6
2021-01-11T21:52:04.461Z,44.5
2021-01-11T22:03:30.385Z,43.9
2021-01-11T22:06:47.046Z,43.7
2021-01-11T22:14:13.887Z,43.4
2021-01-11T22:24:23.462Z,43.6
2021-01-11T22:34:33.444Z,43.9
2021-01-11T22:44:43.191Z,43.7
2021-01-11T22:55:15.071Z,43.8
2021-01-11T23:04:52.106Z,44.6
2021-01-11T23:05:24.829Z,44.6
2021-01-11T23:07:46.445Z,45.5
2021-01-11T23:11:02.79Z,46.5
2021-01-11T23:13:46.735Z,47.5
2021-01-11T23:15:35.631Z,48.2
2021-01-11T23:17:46.463Z,48.5
2021-01-11T23:25:56.51Z,48.7
2021-01-11T23:35:34.022Z,49.5
2021-01-11T23:36:06.577Z,49.7
2021-01-11T23:38:28.257Z,50.5
2021-01-11T23:41:12.482Z,51.6
2021-01-11T23:45:01.742Z,52.7
2021-01-11T23:46:18.081Z,52.9
2021-01-11T23:50:07.42Z,53.8
2021-01-11T23:56:19.337Z,54.8
2021-01-11T23:56:30.185Z,54.9
2021-01-12T00:02:51.247Z,56.0
2021-01-12T00:06:28.92Z,56.4
2021-01-12T00:15:21.545Z,57.2
2021-01-12T00:16:48.61Z,57.3
2021-01-12T00:27:30.949Z,58.1
2021-01-12T00:29:08.766Z,58.4
2021-01-12T00:37:41.007Z,58.5
2021-01-12T00:47:07.68Z,57.2
2021-01-12T00:47:51.766Z,56.7
2021-01-12T00:48:57.281Z,55.9
2021-01-12T00:50:34.803Z,54.7
2021-01-12T00:52:01.9Z,53.6
2021-01-12T00:53:07.208Z,52.5
2021-01-12T00:54:34.289Z,51.4
2021-01-12T00:57:06.499Z,50.3
2021-01-12T00:58:00.918Z,49.7
2021-01-12T00:59:38.6Z,49.2
2021-01-12T01:01:49.092Z,48.2
2021-01-12T01:05:04.959Z,47.2
2021-01-12T01:08:32.96Z,46.9
2021-01-12T03:32:44.503Z,64.5
2021-01-12T03:33:06.274Z,64.6
2021-01-12T03:37:29.664Z,65.8
2021-01-12T03:40:14.179Z,64.4
2021-01-12T03:43:08.959Z,63.3
2021-01-12T03:50:48.126Z,63.1
2021-01-12T03:53:21.058Z,62.5
2021-01-12T03:57:22.322Z,61.8
2021-01-12T04:03:23.67Z,61.4
2021-01-12T04:13:35.677Z,63.0
2021-01-12T04:23:59.437Z,62.2
2021-01-12T04:30:24.331Z,63.1
2021-01-12T04:33:19.661Z,61.8
2021-01-12T04:34:03.583Z,61.2
2021-01-12T04:44:28.394Z,61.8
2021-01-12T04:54:33.28Z,62.4
2021-01-12T04:57:18.143Z,63.1
2021-01-12T05:04:37.722Z,62.1
2021-01-12T05:07:44.459Z,61.8
2021-01-12T05:14:41.098Z,63.0
2021-01-12T05:24:52.943Z,61.6
2021-01-12T05:34:55.52Z,60.9
2021-01-12T05:45:08.106Z,61.0
2021-01-12T05:55:11.445Z,62.2
2021-01-12T06:49:28.483Z,56.7
2021-01-12T06:49:39.768Z,56.7
2021-01-12T06:54:24.723Z,55.5
2021-01-12T13:05:31.413Z,45.1
2021-01-12T13:05:42.12Z,45.1
2021-01-12T13:15:43.458Z,44.8
2021-01-12T13:25:55.212Z,45.3
2021-01-13T17:02:06.533Z,56.3
2021-01-13T17:02:35.656Z,56.3
2021-01-13T17:06:58.012Z,55.1
2021-01-13T17:11:30.72Z,53.9
2021-01-13T17:12:47.173Z,53.6
2021-01-13T17:16:36.092Z,52.8
2021-01-13T17:22:14.078Z,51.7
2021-01-13T17:23:08.558Z,51.7
2021-01-13T17:32:25.35Z,50.6
2021-01-13T17:33:19.667Z,50.5
2021-01-13T17:36:36.412Z,49.5
2021-01-13T17:39:31.663Z,48.5
2021-01-13T17:43:20.76Z,47.6
2021-01-13T17:43:53.491Z,47.5
2021-01-14T06:14:54.359Z,64.6
2021-01-14T06:15:05.154Z,64.6
2021-01-14T06:25:18.732Z,64.2
2021-01-15T02:41:35.758Z,45.9
2021-01-15T02:41:46.401Z,45.9
2021-01-15T02:51:46.427Z,46.6
